,Age,Income,Location,Sex,Year,count,cumulative_percent,percentage
1364,55 to 64 years,$0-<25k,"Winnipeg, Manitoba",Females,2016.0,15540.0,0.32422282495305654,0.32422282495305654
1365,55 to 64 years,$25-<50k,"Winnipeg, Manitoba",Females,2016.0,16140.0,0.6609639056958063,0.33674108074274983
1366,55 to 64 years,$50-<75k,"Winnipeg, Manitoba",Females,2016.0,8700.0,0.8424786146463592,0.18151470895055288
1367,55 to 64 years,$75-<100k,"Winnipeg, Manitoba",Females,2016.0,4270.0,0.9315668683496765,0.08908825370331734
1368,55 to 64 years,$100-<125k,"Winnipeg, Manitoba",Females,2016.0,1190.0,0.9563947423325683,0.024827873982891716
1369,55 to 64 years,$125-<150k,"Winnipeg, Manitoba",Females,2016.0,1190.0,0.98122261631546,0.024827873982891716
1370,55 to 64 years,$150-<175k,"Winnipeg, Manitoba",Females,2016.0,245.0,0.9863342374295848,0.005111621114124765
1371,55 to 64 years,$175-<200k,"Winnipeg, Manitoba",Females,2016.0,245.0,0.9914458585437096,0.005111621114124765
1372,55 to 64 years,$200-225k,"Winnipeg, Manitoba",Females,2016.0,85.0,0.9932192781139162,0.0017734195702065513
1373,55 to 64 years,225-250k,"Winnipeg, Manitoba",Females,2016.0,85.0,0.9949926976841228,0.0017734195702065513
1374,55 to 64 years,>250k,"Winnipeg, Manitoba",Females,2016.0,240.0,1.0000000000000002,0.005007302315877321
1375,65 years and over,$0-<25k,"Winnipeg, Manitoba",Females,2016.0,33000.0,0.4919499105545617,0.4919499105545617
1376,65 years and over,$25-<50k,"Winnipeg, Manitoba",Females,2016.0,23040.0,0.8354203935599285,0.3434704830053667
1377,65 years and over,$50-<75k,"Winnipeg, Manitoba",Females,2016.0,7260.0,0.943649373881932,0.10822898032200358
1378,65 years and over,$75-<100k,"Winnipeg, Manitoba",Females,2016.0,1940.0,0.9725700655933214,0.028920691711389387
1379,65 years and over,$100-<125k,"Winnipeg, Manitoba",Females,2016.0,560.0,0.9809183064997018,0.008348240906380441
1380,65 years and over,$125-<150k,"Winnipeg, Manitoba",Females,2016.0,560.0,0.9892665474060822,0.008348240906380441
1381,65 years and over,$150-<175k,"Winnipeg, Manitoba",Females,2016.0,175.0,0.9918753726893261,0.002608825283243888
1382,65 years and over,$175-<200k,"Winnipeg, Manitoba",Females,2016.0,175.0,0.99448419797257,0.002608825283243888
1383,65 years and over,$200-225k,"Winnipeg, Manitoba",Females,2016.0,65.0,0.9954531902206321,0.0009689922480620155
1384,65 years and over,225-250k,"Winnipeg, Manitoba",Females,2016.0,65.0,0.9964221824686941,0.0009689922480620155
1385,65 years and over,>250k,"Winnipeg, Manitoba",Females,2016.0,240.0,1.0,0.0035778175313059034
1386,All age groups,$0-<25k,"Calgary, Alberta",Males,2016.0,133480.0,0.2651305988678121,0.2651305988678121
1387,All age groups,$25-<50k,"Calgary, Alberta",Males,2016.0,116200.0,0.49593802760949446,0.2308074287416824
1388,All age groups,$50-<75k,"Calgary, Alberta",Males,2016.0,88880.0,0.6724798887675042,0.17654186115800974
1389,All age groups,$75-<100k,"Calgary, Alberta",Males,2016.0,58600.0,0.7888767504220876,0.11639686165458338
1390,All age groups,$100-<125k,"Calgary, Alberta",Males,2016.0,28165.0,0.8448207369152846,0.05594398649319694
1391,All age groups,$125-<150k,"Calgary, Alberta",Males,2016.0,28165.0,0.9007647234084816,0.05594398649319694
1392,All age groups,$150-<175k,"Calgary, Alberta",Males,2016.0,10790.0,0.9221968417916377,0.021432118383156222
1393,All age groups,$175-<200k,"Calgary, Alberta",Males,2016.0,10790.0,0.9436289601747939,0.021432118383156222
1394,All age groups,$200-225k,"Calgary, Alberta",Males,2016.0,5295.0,0.9541463899096236,0.010517429734829675
1395,All age groups,225-250k,"Calgary, Alberta",Males,2016.0,5295.0,0.9646638196444534,0.010517429734829675
1396,All age groups,>250k,"Calgary, Alberta",Males,2016.0,17790.0,1.0,0.035336180355546726
1397,0 to 24 years,$0-<25k,"Calgary, Alberta",Males,2016.0,39300.0,,
1398,0 to 24 years,$25-<50k,"Calgary, Alberta",Males,2016.0,12140.0,,
1399,0 to 24 years,$50-<75k,"Calgary, Alberta",Males,2016.0,3260.0,,
1400,0 to 24 years,$75-<100k,"Calgary, Alberta",Males,2016.0,820.0,,
1401,0 to 24 years,$100-<125k,"Calgary, Alberta",Males,2016.0,150.0,,
1402,0 to 24 years,$125-<150k,"Calgary, Alberta",Males,2016.0,150.0,,
1403,0 to 24 years,$150-<175k,"Calgary, Alberta",Males,2016.0,30.0,,
1404,0 to 24 years,$175-<200k,"Calgary, Alberta",Males,2016.0,30.0,,
1405,0 to 24 years,$200-225k,"Calgary, Alberta",Males,2016.0,,,
1406,0 to 24 years,225-250k,"Calgary, Alberta",Males,2016.0,,,
1407,0 to 24 years,>250k,"Calgary, Alberta",Males,2016.0,0.0,,
1408,25 to 34 years,$0-<25k,"Calgary, Alberta",Males,2016.0,22840.0,0.21850186549315986,0.21850186549315986
1409,25 to 34 years,$25-<50k,"Calgary, Alberta",Males,2016.0,28140.0,0.4877068784081125,0.26920501291495263
1410,25 to 34 years,$50-<75k,"Calgary, Alberta",Males,2016.0,23120.0,0.7088874007461973,0.22118052233808477
1411,25 to 34 years,$75-<100k,"Calgary, Alberta",Males,2016.0,14910.0,0.8515258777384482,0.14263847699225102
1412,25 to 34 years,$100-<125k,"Calgary, Alberta",Males,2016.0,5525.0,0.9043815172677699,0.05285563952932173
1413,25 to 34 years,$125-<150k,"Calgary, Alberta",Males,2016.0,5525.0,0.9572371567970916,0.05285563952932173
1414,25 to 34 years,$150-<175k,"Calgary, Alberta",Males,2016.0,1460.0,0.9712044389170572,0.01396728211996556
1415,25 to 34 years,$175-<200k,"Calgary, Alberta",Males,2016.0,1460.0,0.9851717210370228,0.01396728211996556
1416,25 to 34 years,$200-225k,"Calgary, Alberta",Males,2016.0,435.0,0.9893332057782454,0.004161484741222615
1417,25 to 34 years,225-250k,"Calgary, Alberta",Males,2016.0,435.0,0.9934946905194679,0.004161484741222615
1418,25 to 34 years,>250k,"Calgary, Alberta",Males,2016.0,680.0,0.9999999999999998,0.006505309480531905
1419,35 to 44 years,$0-<25k,"Calgary, Alberta",Males,2016.0,16110.0,0.15596863200697067,0.15596863200697067
1420,35 to 44 years,$25-<50k,"Calgary, Alberta",Males,2016.0,20400.0,0.3534708103398199,0.19750217833284925
1421,35 to 44 years,$50-<75k,"Calgary, Alberta",Males,2016.0,19960.0,0.5467131377674509,0.19324232742763095
1422,35 to 44 years,$75-<100k,"Calgary, Alberta",Males,2016.0,16050.0,0.7021008810146191,0.15538774324716817
1423,35 to 44 years,$100-<125k,"Calgary, Alberta",Males,2016.0,8615.0,0.7855068254429277,0.08340594442830865
1424,35 to 44 years,$125-<150k,"Calgary, Alberta",Males,2016.0,8615.0,0.8689127698712363,0.08340594442830865
1425,35 to 44 years,$150-<175k,"Calgary, Alberta",Males,2016.0,3285.0,0.9007164294704231,0.031803659599186754
1426,35 to 44 years,$175-<200k,"Calgary, Alberta",Males,2016.0,3285.0,0.9325200890696098,0.031803659599186754
1427,35 to 44 years,$200-225k,"Calgary, Alberta",Males,2016.0,1535.0,0.9473811598412237,0.014861070771613902
1428,35 to 44 years,225-250k,"Calgary, Alberta",Males,2016.0,1535.0,0.9622422306128376,0.014861070771613902
1429,35 to 44 years,>250k,"Calgary, Alberta",Males,2016.0,3900.0,1.0,0.03775776938716236
1430,45 to 54 years,$0-<25k,"Calgary, Alberta",Males,2016.0,15940.0,0.17485739359368144,0.17485739359368144
1431,45 to 54 years,$25-<50k,"Calgary, Alberta",Males,2016.0,17120.0,0.362659060991663,0.18780166739798157
1432,45 to 54 years,$50-<75k,"Calgary, Alberta",Males,2016.0,16330.0,0.5417946467749013,0.17913558578323827
1433,45 to 54 years,$75-<100k,"Calgary, Alberta",Males,2016.0,12250.0,0.6761737604212374,0.13437911364633612
1434,45 to 54 years,$100-<125k,"Calgary, Alberta",Males,2016.0,7055.0,0.753565160157964,0.07739139973672664
1435,45 to 54 years,$125-<150k,"Calgary, Alberta",Males,2016.0,7055.0,0.8309565598946906,0.07739139973672664
1436,45 to 54 years,$150-<175k,"Calgary, Alberta",Males,2016.0,3040.0,0.8643045195261079,0.03334795963141729
1437,45 to 54 years,$175-<200k,"Calgary, Alberta",Males,2016.0,3040.0,0.8976524791575251,0.03334795963141729
1438,45 to 54 years,$200-225k,"Calgary, Alberta",Males,2016.0,1625.0,0.9154782799473452,0.017825800789820097
1439,45 to 54 years,225-250k,"Calgary, Alberta",Males,2016.0,1625.0,0.9333040807371653,0.017825800789820097
1440,45 to 54 years,>250k,"Calgary, Alberta",Males,2016.0,6080.0,0.9999999999999999,0.06669591926283458
1441,55 to 64 years,$0-<25k,"Calgary, Alberta",Males,2016.0,17550.0,0.22505770710438575,0.22505770710438575
1442,55 to 64 years,$25-<50k,"Calgary, Alberta",Males,2016.0,16130.0,0.43190561682482687,0.20684790972044115
1443,55 to 64 years,$50-<75k,"Calgary, Alberta",Males,2016.0,13710.0,0.6077199281867145,0.17581431136188766
1444,55 to 64 years,$75-<100k,"Calgary, Alberta",Males,2016.0,8940.0,0.7223647088997178,0.11464478071300334
1445,55 to 64 years,$100-<125k,"Calgary, Alberta",Males,2016.0,4740.0,0.7831495255193639,0.06078481661964606
1446,55 to 64 years,$125-<150k,"Calgary, Alberta",Males,2016.0,4740.0,0.84393434213901,0.06078481661964606
1447,55 to 64 years,$150-<175k,"Calgary, Alberta",Males,2016.0,2185.0,0.8719543472685304,0.02802000512952039
1448,55 to 64 years,$175-<200k,"Calgary, Alberta",Males,2016.0,2185.0,0.8999743523980508,0.02802000512952039
1449,55 to 64 years,$200-225k,"Calgary, Alberta",Males,2016.0,1245.0,0.9159399846114389,0.015965632213388047
1450,55 to 64 years,225-250k,"Calgary, Alberta",Males,2016.0,1245.0,0.931905616824827,0.015965632213388047
1451,55 to 64 years,>250k,"Calgary, Alberta",Males,2016.0,5310.0,1.0,0.06809438317517312
1452,65 years and over,$0-<25k,"Calgary, Alberta",Males,2016.0,21740.0,0.3079756339424848,0.3079756339424848
1453,65 years and over,$25-<50k,"Calgary, Alberta",Males,2016.0,22270.0,0.6234594135146622,0.3154837795721774
1454,65 years and over,$50-<75k,"Calgary, Alberta",Males,2016.0,12500.0,0.8005383198753364,0.1770789063606743
1455,65 years and over,$75-<100k,"Calgary, Alberta",Males,2016.0,5620.0,0.8801529961750956,0.07961467629975917
1456,65 years and over,$100-<125k,"Calgary, Alberta",Males,2016.0,2085.0,0.9096897577560561,0.029536761580960476
1457,65 years and over,$125-<150k,"Calgary, Alberta",Males,2016.0,2085.0,0.9392265193370166,0.029536761580960476
1458,65 years and over,$150-<175k,"Calgary, Alberta",Males,2016.0,795.0,0.9504887377815555,0.011262218444538886
1459,65 years and over,$175-<200k,"Calgary, Alberta",Males,2016.0,795.0,0.9617509562260944,0.011262218444538886
1460,65 years and over,$200-225k,"Calgary, Alberta",Males,2016.0,440.0,0.9679841337299901,0.006233177503895736
1461,65 years and over,225-250k,"Calgary, Alberta",Males,2016.0,440.0,0.9742173112338859,0.006233177503895736
1462,65 years and over,>250k,"Calgary, Alberta",Males,2016.0,1820.0,1.0,0.02578268876611418
1463,All age groups,$0-<25k,"Calgary, Alberta",Females,2016.0,201790.0,0.38555160686308226,0.38555160686308226
1464,All age groups,$25-<50k,"Calgary, Alberta",Females,2016.0,143540.0,0.6598074057090451,0.2742557988459628
1465,All age groups,$50-<75k,"Calgary, Alberta",Females,2016.0,83900.0,0.8201115824066644,0.16030417669761932
1466,All age groups,$75-<100k,"Calgary, Alberta",Females,2016.0,44500.0,0.9051358477587985,0.0850242653521342
1467,All age groups,$100-<125k,"Calgary, Alberta",Females,2016.0,16560.0,0.9367763384156826,0.0316404906568841
1468,All age groups,$125-<150k,"Calgary, Alberta",Females,2016.0,16560.0,0.9684168290725668,0.0316404906568841
1469,All age groups,$150-<175k,"Calgary, Alberta",Females,2016.0,4360.0,0.9767472964194276,0.00833046734686079
1470,All age groups,$175-<200k,"Calgary, Alberta",Females,2016.0,4360.0,0.9850777637662884,0.00833046734686079
1471,All age groups,$200-225k,"Calgary, Alberta",Females,2016.0,1750.0,0.9884214146509229,0.003343650884634491
1472,All age groups,225-250k,"Calgary, Alberta",Females,2016.0,1750.0,0.9917650655355574,0.003343650884634491
1473,All age groups,>250k,"Calgary, Alberta",Females,2016.0,4310.0,1.0,0.00823493446444266
1474,0 to 24 years,$0-<25k,"Calgary, Alberta",Females,2016.0,43130.0,,
1475,0 to 24 years,$25-<50k,"Calgary, Alberta",Females,2016.0,10170.0,,
1476,0 to 24 years,$50-<75k,"Calgary, Alberta",Females,2016.0,1930.0,,
1477,0 to 24 years,$75-<100k,"Calgary, Alberta",Females,2016.0,460.0,,
1478,0 to 24 years,$100-<125k,"Calgary, Alberta",Females,2016.0,60.0,,
1479,0 to 24 years,$125-<150k,"Calgary, Alberta",Females,2016.0,60.0,,
1480,0 to 24 years,$150-<175k,"Calgary, Alberta",Females,2016.0,,,
1481,0 to 24 years,$175-<200k,"Calgary, Alberta",Females,2016.0,,,
1482,0 to 24 years,$200-225k,"Calgary, Alberta",Females,2016.0,,,
1483,0 to 24 years,225-250k,"Calgary, Alberta",Females,2016.0,,,
1484,0 to 24 years,>250k,"Calgary, Alberta",Females,2016.0,0.0,,
1485,25 to 34 years,$0-<25k,"Calgary, Alberta",Females,2016.0,37650.0,0.3393726338561385,0.3393726338561385
1486,25 to 34 years,$25-<50k,"Calgary, Alberta",Females,2016.0,34690.0,0.6520641788354066,0.3126915449792681
1487,25 to 34 years,$50-<75k,"Calgary, Alberta",Females,2016.0,21400.0,0.8449612403100776,0.192897061474671
1488,25 to 34 years,$75-<100k,"Calgary, Alberta",Females,2016.0,10760.0,0.9419506039300524,0.09698936361997476
1489,25 to 34 years,$100-<125k,"Calgary, Alberta",Females,2016.0,2530.0,0.9647557238146747,0.02280511988462232
1490,25 to 34 years,$125-<150k,"Calgary, Alberta",Females,2016.0,2530.0,0.987560843699297,0.02280511988462232
1491,25 to 34 years,$150-<175k,"Calgary, Alberta",Females,2016.0,480.0,0.991887506760411,0.004326663061114116
1492,25 to 34 years,$175-<200k,"Calgary, Alberta",Females,2016.0,480.0,0.9962141698215251,0.004326663061114116
1493,25 to 34 years,$200-225k,"Calgary, Alberta",Females,2016.0,135.0,0.9974310438074635,0.0012168739859383451
1494,25 to 34 years,225-250k,"Calgary, Alberta",Females,2016.0,135.0,0.9986479177934019,0.0012168739859383451
1495,25 to 34 years,>250k,"Calgary, Alberta",Females,2016.0,150.0,1.0,0.0013520822065981612
1496,35 to 44 years,$0-<25k,"Calgary, Alberta",Females,2016.0,32930.0,0.30473810845826393,0.30473810845826393
1497,35 to 44 years,$25-<50k,"Calgary, Alberta",Females,2016.0,28790.0,0.5711641680547843,0.26642605959652044
1498,35 to 44 years,$50-<75k,"Calgary, Alberta",Females,2016.0,20090.0,0.7570794003331482,0.18591523227836387
1499,35 to 44 years,$75-<100k,"Calgary, Alberta",Females,2016.0,11910.0,0.8672959466962799,0.11021654636313159
1500,35 to 44 years,$100-<125k,"Calgary, Alberta",Females,2016.0,4850.0,0.9121784193966315,0.04488247270035166
1501,35 to 44 years,$125-<150k,"Calgary, Alberta",Females,2016.0,4850.0,0.9570608920969831,0.04488247270035166
1502,35 to 44 years,$150-<175k,"Calgary, Alberta",Females,2016.0,1280.0,0.9689061632426429,0.011845271145659819
1503,35 to 44 years,$175-<200k,"Calgary, Alberta",Females,2016.0,1280.0,0.9807514343883027,0.011845271145659819
1504,35 to 44 years,$200-225k,"Calgary, Alberta",Females,2016.0,520.0,0.985563575791227,0.004812141402924301
1505,35 to 44 years,225-250k,"Calgary, Alberta",Females,2016.0,520.0,0.9903757171941513,0.004812141402924301
1506,35 to 44 years,>250k,"Calgary, Alberta",Females,2016.0,1040.0,0.9999999999999999,0.009624282805848603
1507,45 to 54 years,$0-<25k,"Calgary, Alberta",Females,2016.0,24630.0,0.2733932733932734,0.2733932733932734
1508,45 to 54 years,$25-<50k,"Calgary, Alberta",Females,2016.0,23440.0,0.5335775335775336,0.26018426018426016
1509,45 to 54 years,$50-<75k,"Calgary, Alberta",Females,2016.0,17200.0,0.7244977244977244,0.1909201909201909
1510,45 to 54 years,$75-<100k,"Calgary, Alberta",Females,2016.0,10340.0,0.8392718392718392,0.11477411477411477
1511,45 to 54 years,$100-<125k,"Calgary, Alberta",Females,2016.0,4660.0,0.890997890997891,0.05172605172605173
1512,45 to 54 years,$125-<150k,"Calgary, Alberta",Females,2016.0,4660.0,0.9427239427239427,0.05172605172605173
1513,45 to 54 years,$150-<175k,"Calgary, Alberta",Females,2016.0,1270.0,0.9568209568209568,0.014097014097014098
1514,45 to 54 years,$175-<200k,"Calgary, Alberta",Females,2016.0,1270.0,0.9709179709179709,0.014097014097014098
1515,45 to 54 years,$200-225k,"Calgary, Alberta",Females,2016.0,565.0,0.9771894771894772,0.006271506271506272
1516,45 to 54 years,225-250k,"Calgary, Alberta",Females,2016.0,565.0,0.9834609834609835,0.006271506271506272
1517,45 to 54 years,>250k,"Calgary, Alberta",Females,2016.0,1490.0,1.0,0.01653901653901654
1518,55 to 64 years,$0-<25k,"Calgary, Alberta",Females,2016.0,25770.0,0.33988393563703506,0.33988393563703506
1519,55 to 64 years,$25-<50k,"Calgary, Alberta",Females,2016.0,19140.0,0.5923239250857293,0.2524399894486943
1520,55 to 64 years,$50-<75k,"Calgary, Alberta",Females,2016.0,13440.0,0.7695858612503297,0.17726193616460037
1521,55 to 64 years,$75-<100k,"Calgary, Alberta",Females,2016.0,7380.0,0.8669216565549986,0.09733579530466896
1522,55 to 64 years,$100-<125k,"Calgary, Alberta",Females,2016.0,3245.0,0.9097203903983118,0.04279873384331311
1523,55 to 64 years,$125-<150k,"Calgary, Alberta",Females,2016.0,3245.0,0.9525191242416249,0.04279873384331311
1524,55 to 64 years,$150-<175k,"Calgary, Alberta",Females,2016.0,925.0,0.9647190714850963,0.01219994724347138
1525,55 to 64 years,$175-<200k,"Calgary, Alberta",Females,2016.0,925.0,0.9769190187285677,0.01219994724347138
1526,55 to 64 years,$200-225k,"Calgary, Alberta",Females,2016.0,360.0,0.9816671063044052,0.00474808757583751
1527,55 to 64 years,225-250k,"Calgary, Alberta",Females,2016.0,360.0,0.9864151938802428,0.00474808757583751
1528,55 to 64 years,>250k,"Calgary, Alberta",Females,2016.0,1030.0,1.0,0.01358480611975732
1529,65 years and over,$0-<25k,"Calgary, Alberta",Females,2016.0,37690.0,0.45612973496308845,0.45612973496308845
1530,65 years and over,$25-<50k,"Calgary, Alberta",Females,2016.0,27310.0,0.7866392351446205,0.33050950018153213
1531,65 years and over,$50-<75k,"Calgary, Alberta",Females,2016.0,9820.0,0.905482270361854,0.11884303521723345
1532,65 years and over,$75-<100k,"Calgary, Alberta",Females,2016.0,3640.0,0.9495340675299527,0.044051797168098754
1533,65 years and over,$100-<125k,"Calgary, Alberta",Females,2016.0,1225.0,0.9643591915769091,0.01482512404695631
1534,65 years and over,$125-<150k,"Calgary, Alberta",Females,2016.0,1225.0,0.9791843156238654,0.01482512404695631
1535,65 years and over,$150-<175k,"Calgary, Alberta",Females,2016.0,390.0,0.9839041510347332,0.004719835410867724
1536,65 years and over,$175-<200k,"Calgary, Alberta",Females,2016.0,390.0,0.9886239864456009,0.004719835410867724
1537,65 years and over,$200-225k,"Calgary, Alberta",Females,2016.0,170.0,0.990681350599056,0.0020573641534551617
1538,65 years and over,225-250k,"Calgary, Alberta",Females,2016.0,170.0,0.9927387147525112,0.0020573641534551617
1539,65 years and over,>250k,"Calgary, Alberta",Females,2016.0,600.0,1.0,0.007261285247488806
1540,All age groups,$0-<25k,"Vancouver, British Columbia",Males,2016.0,323840.0,0.3503434846108076,0.3503434846108076
1541,All age groups,$25-<50k,"Vancouver, British Columbia",Males,2016.0,225810.0,0.5946340671823444,0.24429058257153677
1542,All age groups,$50-<75k,"Vancouver, British Columbia",Males,2016.0,160310.0,0.7680640450045978,0.17342997782225347
1543,All age groups,$75-<100k,"Vancouver, British Columbia",Males,2016.0,94060.0,0.8698220371071563,0.10175799210255855
1544,All age groups,$100-<125k,"Vancouver, British Columbia",Males,2016.0,36875.0,0.909714934819062,0.03989289771190566
1545,All age groups,$125-<150k,"Vancouver, British Columbia",Males,2016.0,36875.0,0.9496078325309676,0.03989289771190566
1546,All age groups,$150-<175k,"Vancouver, British Columbia",Males,2016.0,11275.0,0.9618055931194892,0.012197760588521664
1547,All age groups,$175-<200k,"Vancouver, British Columbia",Males,2016.0,11275.0,0.9740033537080108,0.012197760588521664
1548,All age groups,$200-225k,"Vancouver, British Columbia",Males,2016.0,4605.0,0.9789852328663383,0.004981879158327473
1549,All age groups,225-250k,"Vancouver, British Columbia",Males,2016.0,4605.0,0.9839671120246658,0.004981879158327473
1550,All age groups,>250k,"Vancouver, British Columbia",Males,2016.0,14820.0,0.9999999999999998,0.016032887975334018
1551,0 to 24 years,$0-<25k,"Vancouver, British Columbia",Males,2016.0,79370.0,0.7419837337571281,0.7419837337571281
1552,0 to 24 years,$25-<50k,"Vancouver, British Columbia",Males,2016.0,21300.0,0.9411049827054314,0.19912124894830327
